"","region","case_state","year","govt_fund","lgbtq_perc","lgbtq_perc_actual","lgbtq_total","n","govt_total","perc_confirmed","lgbtq_actual","t","n_facility","state_policy","temp_id"
"187","oregon",37,2013,61.3821138211382,13.4146341463415,1.05212816834051,33,246,151,0.0784313725490196,2.58823529411765,4,193.536519219499,96.7741935483871,187
"188","pennsylvania",38,2013,51.2059369202226,11.5027829313544,2.59461269128294,62,539,276,0.225563909774436,13.984962406015,4,289.718048822099,25.8064516129032,188
"189","rhode island",39,2013,69.3548387096774,14.5161290322581,2.07373271889401,9,62,43,0.142857142857143,1.28571428571429,4,120.013102303002,81.7204301075269,189
"190","south carolina",40,2013,54.0540540540541,7.20720720720721,0.514800514800515,8,111,60,0.0714285714285714,0.571428571428571,4,226.60351621929,10.752688172043,190
"191","south dakota",41,2013,74.6031746031746,4.76190476190476,0.529100529100529,3,63,47,0.111111111111111,0.333333333333333,4,157.284442577275,10.752688172043,191
"192","tennessee",42,2013,70.1357466063348,6.33484162895928,0.316742081447964,14,221,155,0.05,0.7,4,271.473352515469,10.752688172043,192
"193","texas",43,2013,54.880694143167,10.6290672451193,1.02039045553145,49,461,253,0.096,4.704,4,285.12337979228,21.505376344086,193
"194","utah",44,2013,49.1228070175439,19.2982456140351,2.47413405308142,33,171,84,0.128205128205128,4.23076923076923,4,179.788248459826,0,194
"195","virginia",45,2013,60.6194690265487,8.4070796460177,0.686292216001445,19,226,137,0.0816326530612245,1.55102040816327,4,170.592472926497,15.0537634408602,195
"196","vermont",46,2013,79.5454545454545,2.27272727272727,0.757575757575757,1,44,35,0.333333333333333,0.333333333333333,4,49.2610498861817,83.8709677419355,196
"197","washington",47,2013,55.8758314855876,7.98226164079823,0.925479610527331,36,451,252,0.115942028985507,4.17391304347826,4,265.500120609941,90.3225806451613,197
"198","wisconsin",48,2013,52.2012578616352,9.74842767295597,0.464210841569332,31,318,166,0.0476190476190476,1.47619047619048,4,287.404955513323,53.763440860215,198
"199","west virginia",49,2013,72.2772277227723,10.8910891089109,0,11,101,73,0,0,4,171.428120061827,15.0537634408602,199
"200","wyoming",50,2013,84.9056603773585,5.66037735849057,0.332963374028857,3,53,45,0.0588235294117647,0.176470588235294,4,238.329291894571,12.9032258064516,200
"201","alaska",1,2014,73.3871042780667,10.989010989011,0,10,91,74.712673240885,0,0,5,166.026903893221,2.29885057471264,201
"202","alabama",2,2014,66.0903365853827,12.5,0.480769230769231,18,144,76.9610645370672,0.0384615384615385,0.692307692307692,5,183.971729752614,0,202
"203","arkansas",3,2014,60.1072941374275,14.8148148148148,0.435729847494553,12,81,43.7510384262378,0.0294117647058824,0.352941176470588,5,163.330001694477,20.6896551724138,203
"204","arizona",4,2014,43.6458234895509,21.4511041009464,3.20922029856678,68,317,122.218761521317,0.149606299212598,10.1732283464567,5,278.197779741084,20.6896551724138,204
"205","california",5,2014,48.7444617322006,21.8707015130674,3.30691019441569,318,1454,697.59859281224,0.151202749140893,48.0824742268041,5,1449.63471927552,98.8505747126437,205
"206","colorado",6,2014,64.1004652765326,19.6902654867257,3.11924997809515,89,452,225.321981823555,0.158415841584158,14.0990099009901,5,384.087940019754,89.6551724137931,206
"207","connecticut",7,2014,55.5207765118974,21.078431372549,1.42904619474909,43,204,97.2280990370055,0.0677966101694915,2.91525423728814,5,244.975500410099,89.6551724137931,207
"208","delaware",8,2014,60.4173797420946,30.7692307692308,2.56410256410256,12,39,28.4336800279766,0.0833333333333333,1,5,-89.5380645157672,85.0574712643678,208
"209","florida",9,2014,62.4917757177339,21.765601217656,2.65683395145097,143,657,333.01029460488,0.122065727699531,17.4553990610329,5,650.617341057857,9.19540229885057,209
"210","georgia",10,2014,54.164099333932,19.5467422096317,1.97663685265939,69,353,178.984971168958,0.101123595505618,6.97752808988764,5,317.365776621072,9.19540229885057,210
"211","hawaii",11,2014,96.0320899461088,7.34463276836158,0,13,177,156.689331023938,0,0,5,280.407887565921,73.5632183908046,211
"212","iowa",12,2014,78.5841905917008,5.92105263157895,0.740131578947368,9,152,127.274418390108,0.125,1.125,5,243.967220560868,73.5632183908046,212
"213","idaho",13,2014,70.9777903304121,14.4,1.152,18,125,64.6447631239799,0.08,1.44,5,169.883509322089,11.4942528735632,213
"214","illinois",14,2014,48.5307956532165,12.9032258064516,1.46419583619309,88,682,360.894830311394,0.113475177304965,9.98581560283688,5,457.457092597347,80.4597701149425,214
"215","indiana",15,2014,59.9657188487811,6.31970260223048,0.310805046011335,17,269,199.231193941223,0.0491803278688525,0.836065573770492,5,244.578345229952,48.2758620689655,215
"216","kansas",16,2014,53.5904243442691,14.2156862745098,2.03081232492997,29,204,90.0415603012391,0.142857142857143,4.14285714285714,5,183.359015621649,9.19540229885057,216
"217","kentucky",17,2014,70.755192753351,16.1383285302594,1.24140988694303,56,347,222.051141629606,0.0769230769230769,4.30769230769231,5,293.051214179394,18.3908045977011,217
"218","louisiana",18,2014,86.1137842447388,15.0943396226415,0,24,159,142.825744857836,0,0,5,155.262406720602,9.19540229885057,218
"219","massachusetts",19,2014,43.6956978041846,23.0088495575221,3.06784660766962,78,339,152.093716220065,0.133333333333333,10.4,5,323.965233969007,82.7586206896552,219
"220","maryland",20,2014,64.7824524576812,16,1.75,60,375,186.992692231358,0.109375,6.5625,5,331.620894298898,73.5632183908046,220
"221","maine",21,2014,61.0982523728333,13.7777777777778,3.64705882352941,31,225,159.980244043454,0.264705882352941,8.20588235294118,5,244.834910108976,94.2528735632184,221
"222","michigan",22,2014,43.0877325340544,15.0627615062762,2.5339224963829,72,478,256.702598261507,0.168224299065421,12.1121495327103,5,376.598394920034,4.59770114942529,222
"223","minnesota",23,2014,41.7924970765187,15.1761517615176,2.06095888119375,56,369,158.041681705698,0.135802469135802,7.60493827160494,5,343.504860522392,71.264367816092,223
"224","missouri",24,2014,59.5290390342194,8.23970037453183,0.470840021401819,22,267,165.992673094314,0.0571428571428571,1.25714285714286,5,279.175168633954,13.7931034482759,224
"225","mississippi",25,2014,78.8658185111765,10.4166666666667,1.42045454545455,10,96,86.0552379431127,0.136363636363636,1.36363636363636,5,158.024071830116,4.59770114942529,225
"226","montana",26,2014,78.9458813175937,7.2463768115942,0.329380764163373,5,69,108.654269237484,0.0454545454545455,0.227272727272727,5,208.945410770277,11.4942528735632,226
"227","north carolina",27,2014,46.6172690017321,17.2018348623853,1.11579469377635,75,436,202.499504328808,0.0648648648648649,4.86486486486486,5,394.260973349161,16.0919540229885,227
"228","north dakota",28,2014,55.4409184837437,16.4179104477612,4.1044776119403,11,67,-6.12928112099627,0.25,2.75,5,99.5054421616112,4.59770114942529,228
"229","nebraska",29,2014,35.2392794089573,12.3893805309735,4.56450861667443,14,113,10.9490415315109,0.368421052631579,5.15789473684211,5,63.6968588106803,13.7931034482759,229
"230","new hampshire",30,2014,52.5127055309856,8.33333333333333,0,4,48,2.8517857570362,0,0,5,183.309119825437,68.9655172413793,230
"231","new jersey",31,2014,39.0141054077644,19.3370165745856,1.91894057610392,70,362,135.557268010263,0.099236641221374,6.94656488549618,5,342.286401154143,91.9540229885057,231
"232","new mexico",32,2014,58.966895374519,28.2258064516129,3.89321468298109,35,124,74.4658066598194,0.137931034482759,4.82758620689655,5,53.6904872096738,73.5632183908046,232
"233","nevada",33,2014,57.3927864791626,15.5844155844156,2.47933884297521,12,77,37.9856942968254,0.159090909090909,1.90909090909091,5,43.4095051796014,71.264367816092,233
"234","new york",34,2014,48.8100848494662,15.1871657754011,2.11299697744711,142,935,490.55267608383,0.139130434782609,19.7565217391304,5,658.992693006209,66.6666666666667,234
"235","ohio",35,2014,59.0267567059407,12.1693121693122,1.49447693307342,46,378,216.200912452325,0.12280701754386,5.64912280701754,5,368.233249727468,2.29885057471264,235
"236","oklahoma",36,2014,34.6649803952699,15.4205607476636,1.96261682242991,33,214,82.3519798065265,0.127272727272727,4.2,5,189.703555126951,29.8850574712644,236
"237","oregon",37,2014,66.5354741974362,16.3179916317992,1.27984248092542,39,239,156.823966722604,0.0784313725490196,3.05882352941176,5,272.40356459019,98.8505747126437,237
"238","pennsylvania",38,2014,69.437385077519,17.0955882352941,3.85614772224679,93,544,321.803112163778,0.225563909774436,20.9774436090226,5,429.200510583858,48.2758620689655,238
"239","rhode island",39,2014,65.9397904811172,13.1147540983607,1.87353629976581,8,61,20.0748546319222,0.142857142857143,1.14285714285714,5,112.039958200419,80.4597701149425,239
"240","south carolina",40,2014,63.0030875426579,10.9090909090909,0.779220779220779,12,110,57.3937993186881,0.0714285714285714,0.857142857142857,5,195.804253175349,4.59770114942529,240
"241","south dakota",41,2014,54.2321490522512,12.8571428571429,1.42857142857143,9,70,40.8623578085394,0.111111111111111,1,5,101.898308921397,4.59770114942529,241
"242","tennessee",42,2014,45.9580332956329,9.85915492957746,0.492957746478873,21,213,81.6830055981245,0.05,1.05,5,241.446393177365,4.59770114942529,242
"243","texas",43,2014,59.1108300237326,15.8333333333333,1.52,76,480,258.092264502191,0.096,7.296,5,429.214678124887,16.0919540229885,243
"244","utah",44,2014,55.5284507276154,25.2808988764045,3.24114088159032,45,178,82.8224762979544,0.128205128205128,5.76923076923077,5,154.521619545706,16.0919540229885,244
"245","virginia",45,2014,47.9524224779466,8.52017937219731,0.695524846709984,19,223,123.651774677882,0.0816326530612245,1.55102040816327,5,210.860299232813,39.0804597701149,245
"246","vermont",46,2014,71.7354139870711,10.6382978723404,3.54609929078014,5,47,41.6885730917918,0.333333333333333,1.66666666666667,5,76.084832723696,89.6551724137931,246
"247","washington",47,2014,63.0976702679824,12.4434389140271,1.44271755524952,55,442,228.191544489151,0.115942028985507,6.3768115942029,5,329.056116306121,89.6551724137931,247
"248","wisconsin",48,2014,41.3586746915463,14.6579804560261,0.697999069334574,45,307,102.320109032879,0.0476190476190476,2.14285714285714,5,299.34466522257,73.5632183908046,248
"249","west virginia",49,2014,69.2955669206564,16.1904761904762,0,17,105,72.7536709081384,0,0,5,142.739499177823,9.19540229885057,249
"250","wyoming",50,2014,76.2409709671859,15,0.882352941176471,9,60,51.4245612290909,0.0588235294117647,0.529411764705882,5,115.939216580285,6.89655172413793,250
"251","alaska",1,2015,70.4545454545455,15.9090909090909,0,14,88,62,0,0,6,167.939585027059,11.3924050632911,251
"252","alabama",2,2015,58.273381294964,13.6690647482014,0.525733259546209,19,139,81,0.0384615384615385,0.730769230769231,6,164.709400238069,0,252
"253","arkansas",3,2015,63.1578947368421,10.5263157894737,0.309597523219814,8,76,48,0.0294117647058824,0.235294117647059,6,159.66388854238,8.86075949367089,253
"254","arizona",4,2015,45.1612903225806,17.0087976539589,2.54462327106472,58,341,154,0.149606299212598,8.67716535433071,6,282.000372077105,12.0253164556962,254
"255","california",5,2015,56.1829878484632,24.0171551107934,3.63145987929523,336,1399,786,0.151202749140893,50.8041237113402,6,1519.31137076299,76.5822784810127,255
"256","colorado",6,2015,42.6799007444169,22.3325062034739,3.53782276490676,90,403,172,0.158415841584158,14.2574257425743,6,415.237868075894,60.126582278481,256
"257","connecticut",7,2015,73.0232558139535,22.7906976744186,1.5451320457233,49,215,157,0.0677966101694915,3.32203389830508,6,212.051087596668,62.0253164556962,257
"258","delaware",8,2015,60.5263157894737,23.6842105263158,1.97368421052632,9,38,23,0.0833333333333333,0.75,6,28.0266677494601,40.5063291139241,258
"259","florida",9,2015,43.1988041853513,22.5710014947683,2.75514572236608,151,669,289,0.122065727699531,18.4319248826291,6,677.729388743457,17.0886075949367,259
"260","georgia",10,2015,36.6459627329193,16.7701863354037,1.69586153953521,54,322,118,0.101123595505618,5.46067415730337,6,308.993181967033,3.79746835443038,260
"261","hawaii",11,2015,88.7573964497041,8.87573964497041,0,15,169,150,0,0,6,254.089283349849,41.7721518987342,261
"262","iowa",12,2015,64.9006622516556,7.28476821192053,0.910596026490066,11,151,98,0.125,1.375,6,202.629595373405,35.4430379746835,262
"263","idaho",13,2015,52.2727272727273,18.9393939393939,1.51515151515152,25,132,69,0.08,2,6,125.22860654349,12.0253164556962,263
"264","illinois",14,2015,49.8470948012232,14.2201834862385,1.61363784241005,93,654,326,0.113475177304965,10.5531914893617,6,519.005823584152,56.3291139240506,264
"265","indiana",15,2015,60.0760456273764,10.6463878326996,0.523592844231129,28,263,158,0.0491803278688525,1.37704918032787,6,269.573011773769,15.1898734177215,265
"266","kansas",16,2015,54.3269230769231,16.8269230769231,2.40384615384615,35,208,113,0.142857142857143,5,6,161.40949004871,13.9240506329114,266
"267","kentucky",17,2015,47.9041916167665,15.5688622754491,1.19760479041916,52,334,160,0.0769230769230769,4,6,306.231183243236,11.3924050632911,267
"268","louisiana",18,2015,56.6037735849057,13.8364779874214,0,22,159,90,0,0,6,210.597855388358,2.53164556962025,268
"269","massachusetts",19,2015,66.3551401869159,26.4797507788162,3.53063343717549,85,321,213,0.133333333333333,11.3333333333333,6,323.571414950498,61.3924050632911,269
"270","maryland",20,2015,44.5026178010471,18.0628272251309,1.97562172774869,69,382,170,0.109375,7.546875,6,362.535253363718,48.1012658227848,270
"271","maine",21,2015,31.25,12.5,3.30882352941176,26,208,65,0.264705882352941,6.88235294117647,6,129.802821170241,55.6962025316456,271
"272","michigan",22,2015,57.451403887689,15.9827213822894,2.68868210169355,74,463,266,0.168224299065421,12.4485981308411,6,367.085864312488,3.79746835443038,272
"273","minnesota",23,2015,45.4545454545455,13.0681818181818,1.77469135802469,46,352,160,0.135802469135802,6.24691358024691,6,260.7475905068,48.1012658227848,273
"274","missouri",24,2015,76.9811320754717,7.92452830188679,0.452830188679245,21,265,204,0.0571428571428571,1.2,6,293.610504311737,6.32911392405063,274
"275","mississippi",25,2015,65.6565656565657,17.1717171717172,2.34159779614325,17,99,65,0.136363636363636,2.31818181818182,6,160.590498368542,2.53164556962025,275
"276","montana",26,2015,83.3333333333333,16.6666666666667,0.757575757575758,11,66,55,0.0454545454545455,0.5,6,53.4937392200491,7.59493670886076,276
"277","north carolina",27,2015,42.7272727272727,16.5909090909091,1.07616707616708,73,440,188,0.0648648648648649,4.73513513513514,6,391.85910448135,10.126582278481,277
"278","north dakota",28,2015,35.9375,14.0625,3.515625,9,64,23,0.25,2.25,6,146.975842959863,6.32911392405063,278
"279","nebraska",29,2015,69.6969696969697,10.6060606060606,3.90749601275917,14,132,92,0.368421052631579,5.15789473684211,6,96.122890339839,8.22784810126582,279
"280","new hampshire",30,2015,51.7241379310345,5.17241379310345,0,3,58,30,0,0,6,261.615922142739,27.8481012658228,280
"281","new jersey",31,2015,54.9071618037135,23.342175066313,2.31639905238221,88,377,207,0.099236641221374,8.73282442748092,6,379.389993740963,64.5569620253165,281
"282","new mexico",32,2015,61.6352201257862,26.4150943396226,3.64346128822381,42,159,98,0.137931034482759,5.79310344827586,6,148.061527388359,41.7721518987342,282
"283","nevada",33,2015,55.6962025316456,21.5189873417722,3.4234752589183,17,79,44,0.159090909090909,2.70454545454545,6,67.9564449326753,47.4683544303797,283
"284","new york",34,2015,53.1631520532741,16.5371809100999,2.30082517010085,149,901,479,0.139130434782609,20.7304347826087,6,742.251295139816,51.2658227848101,284
"285","ohio",35,2015,67.5675675675676,10.8108108108108,1.32764343290659,40,370,250,0.12280701754386,4.91228070175439,6,257.930201278494,13.2911392405063,285
"286","oklahoma",36,2015,55.7692307692308,17.3076923076923,2.2027972027972,36,208,116,0.127272727272727,4.58181818181818,6,187.353206151522,6.32911392405063,286
"287","oregon",37,2015,60.337552742616,16.0337552742616,1.25754943327542,38,237,143,0.0784313725490196,2.98039215686275,6,229.173322573137,74.6835443037975,287
"288","pennsylvania",38,2015,49.5219885277247,19.3116634799235,4.35601431877974,101,523,259,0.225563909774436,22.781954887218,6,492.337629950453,17.7215189873418,288
"289","rhode island",39,2015,53.1914893617021,19.1489361702128,2.73556231003039,9,47,25,0.142857142857143,1.28571428571429,6,72.6732411797973,58.2278481012658,289
"290","south carolina",40,2015,53.2110091743119,10.0917431192661,0.72083879423329,11,109,58,0.0714285714285714,0.785714285714286,6,91.334269886652,3.79746835443038,290
"291","south dakota",41,2015,78.5714285714286,20,2.22222222222222,14,70,55,0.111111111111111,1.55555555555556,6,81.5129220927441,8.86075949367089,291
"292","tennessee",42,2015,63.4361233480176,9.2511013215859,0.462555066079295,21,227,144,0.05,1.05,6,201.963749519953,1.26582278481013,292
"293","texas",43,2015,51.5837104072398,17.6470588235294,1.69411764705882,78,442,228,0.096,7.488,6,387.17714809421,10.126582278481,293
"294","utah",44,2015,44.0217391304348,22.2826086956522,2.85674470457079,41,184,81,0.128205128205128,5.25641025641026,6,168.106085713793,22.7848101265823,294
"295","virginia",45,2015,61.7391304347826,9.1304347826087,0.745341614906832,21,230,142,0.0816326530612245,1.71428571428571,6,238.252702640262,6.32911392405063,295
"296","vermont",46,2015,84.0909090909091,6.81818181818182,2.27272727272727,3,44,37,0.333333333333333,1,6,7.66276702330282,66.4556962025316,296
"297","washington",47,2015,51.6746411483254,13.1578947368421,1.5255530129672,55,418,216,0.115942028985507,6.3768115942029,6,400.295050630577,64.5569620253165,297
"298","wisconsin",48,2015,53.8194444444444,13.1944444444444,0.628306878306878,38,288,155,0.0476190476190476,1.80952380952381,6,282.6353523511,29.746835443038,298
"299","west virginia",49,2015,68.9320388349515,17.4757281553398,0,18,103,71,0,0,6,91.8667075744538,13.9240506329114,299
"300","wyoming",50,2015,81.3559322033898,10.1694915254237,0.598205383848455,6,59,48,0.0588235294117647,0.352941176470588,6,164.640718447368,8.86075949367089,300
"301","alaska",1,2016,74.468085106383,13.8297872340426,0,13,94,70,0,0,7,189.46922669896,12.987012987013,301
"302","alabama",2,2016,58.0882352941177,14.7058823529412,0.565610859728507,20,136,79,0.0384615384615385,0.769230769230769,7,194.912739216802,0,302
"303","arkansas",3,2016,52.212389380531,13.2743362831858,0.390421655387819,15,113,59,0.0294117647058824,0.441176470588235,7,153.139237184593,6.49350649350649,303
"304","arizona",4,2016,43.2960893854749,19.5530726256983,2.92526283376589,70,358,155,0.149606299212598,10.4724409448819,7,338.33517617004,8.44155844155844,304
"305","california",5,2016,51.1188811188811,24.7552447552448,3.74306106264869,354,1430,731,0.151202749140893,53.5257731958763,7,1566.8366109499,78.5714285714286,305
"306","colorado",6,2016,46.1152882205514,20.5513784461153,3.25566391225589,82,399,184,0.158415841584158,12.990099009901,7,397.696297570062,59.0909090909091,306
"307","connecticut",7,2016,74.5535714285714,24.1071428571429,1.63438256658596,54,224,167,0.0677966101694915,3.66101694915254,7,231.61807510645,62.3376623376623,307
"308","delaware",8,2016,53.1914893617021,25.531914893617,2.12765957446809,12,47,25,0.0833333333333333,1,7,-48.0613434403484,41.5584415584416,308
"309","florida",9,2016,40.6424581005587,22.2067039106145,2.71067747265717,159,716,291,0.122065727699531,19.4084507042254,7,739.028887514001,17.5324675324675,309
"310","georgia",10,2016,32.1656050955414,16.8789808917197,1.70686323624132,53,314,101,0.101123595505618,5.35955056179775,7,262.806570298636,1.2987012987013,310
"311","hawaii",11,2016,89.6551724137931,10.9195402298851,0,19,174,156,0,0,7,256.85321563167,40.2597402597403,311
"312","iowa",12,2016,62.5766871165644,7.97546012269939,0.996932515337423,13,163,102,0.125,1.625,7,218.975129060427,33.7662337662338,312
"313","idaho",13,2016,51.7482517482517,20.979020979021,1.67832167832168,30,143,74,0.08,2.4,7,196.149538426963,9.74025974025974,313
"314","illinois",14,2016,47.2592592592593,12.8888888888889,1.46256895193065,87,675,319,0.113475177304965,9.87234042553191,7,517.777359694959,57.7922077922078,314
"315","indiana",15,2016,55.4716981132075,10.5660377358491,0.519641200123724,28,265,147,0.0491803278688525,1.37704918032787,7,265.416550918678,14.9350649350649,315
"316","kansas",16,2016,52.7363184079602,14.9253731343284,2.13219616204691,30,201,106,0.142857142857143,4.28571428571429,7,149.030209368831,11.6883116883117,316
"317","kentucky",17,2016,42.6997245179063,13.4986225895317,1.03835558381013,49,363,155,0.0769230769230769,3.76923076923077,7,299.339679854786,11.6883116883117,317
"318","louisiana",18,2016,57.3248407643312,13.3757961783439,0,21,157,90,0,0,7,237.052956935452,2.5974025974026,318
"319","massachusetts",19,2016,61.4084507042253,26.4788732394366,3.53051643192488,94,355,218,0.133333333333333,12.5333333333333,7,337.110571829271,67.5324675324675,319
"320","maryland",20,2016,36.81592039801,22.8855721393035,2.50310945273632,92,402,148,0.109375,10.0625,7,429.072972551136,57.1428571428571,320
"321","maine",21,2016,29.2576419213974,17.9039301310044,4.73927562291292,41,229,67,0.264705882352941,10.8529411764706,7,185.958651225267,54.5454545454545,321
"322","michigan",22,2016,54.9060542797495,15.4488517745303,2.59887226113593,74,479,263,0.168224299065421,12.4485981308411,7,388.250764574124,7.79220779220779,322
"323","minnesota",23,2016,40.5405405405405,14.8648648648649,2.01868535201869,55,370,150,0.135802469135802,7.46913580246914,7,316.23143746405,56.4935064935065,323
"324","missouri",24,2016,76.2237762237762,8.74125874125874,0.4995004995005,25,286,218,0.0571428571428571,1.42857142857143,7,264.9915981835,3.8961038961039,324
"325","mississippi",25,2016,65.2631578947368,13.6842105263158,1.86602870813397,13,95,62,0.136363636363636,1.77272727272727,7,138.526351635312,3.8961038961039,325
"326","montana",26,2016,81.25,18.75,0.852272727272727,12,64,52,0.0454545454545455,0.545454545454545,7,88.8797505071461,7.79220779220779,326
"327","north carolina",27,2016,38.0368098159509,21.4723926380368,1.39280384679158,105,489,186,0.0648648648648649,6.81081081081081,7,500.21349034751,7.79220779220779,327
"328","north dakota",28,2016,35,8.33333333333333,2.08333333333333,5,60,21,0.25,1.25,7,128.928473546336,3.8961038961039,328
"329","nebraska",29,2016,69.1176470588235,8.82352941176471,3.25077399380805,12,136,94,0.368421052631579,4.42105263157895,7,68.4844697481007,5.84415584415584,329
"330","new hampshire",30,2016,45.3125,6.25,0,4,64,29,0,0,7,242.47106023734,25.974025974026,330
"331","new jersey",31,2016,50.9433962264151,25.3369272237197,2.51435155655233,94,371,189,0.099236641221374,9.32824427480916,7,352.840715531661,63.6363636363636,331
"332","new mexico",32,2016,58.4415584415584,27.9220779220779,3.8513210927004,43,154,90,0.137931034482759,5.93103448275862,7,122.130886961697,40.2597402597403,332
"333","nevada",33,2016,52.5,27.5,4.375,22,80,42,0.159090909090909,3.5,7,56.460282794126,46.1038961038961,333
"334","new york",34,2016,51.8438177874187,17.6789587852495,2.45968122229558,163,922,478,0.139130434782609,22.6782608695652,7,774.058164800972,62.987012987013,334
"335","ohio",35,2016,70.1970443349754,9.11330049261084,1.11917725347852,37,406,285,0.12280701754386,4.54385964912281,7,288.217758685316,11.038961038961,335
"336","oklahoma",36,2016,57.3529411764706,23.0392156862745,2.93226381461676,47,204,117,0.127272727272727,5.98181818181818,7,218.709998386793,3.8961038961039,336
"337","oregon",37,2016,53.3632286995516,14.7982062780269,1.16064362964917,33,223,119,0.0784313725490196,2.58823529411765,7,249.902852240684,72.7272727272727,337
"338","pennsylvania",38,2016,47.1590909090909,19.6969696969697,4.44292549555707,104,528,249,0.225563909774436,23.4586466165414,7,498.98917450559,18.1818181818182,338
"339","rhode island",39,2016,48.0769230769231,17.3076923076923,2.47252747252747,9,52,25,0.142857142857143,1.28571428571429,7,50.4248552699765,70.1298701298701,339
"340","south carolina",40,2016,53.5087719298246,8.7719298245614,0.6265664160401,10,114,61,0.0714285714285714,0.714285714285714,7,153.197864473132,3.8961038961039,340
"341","south dakota",41,2016,77.4193548387097,16.1290322580645,1.7921146953405,10,62,48,0.111111111111111,1.11111111111111,7,24.681529611967,6.49350649350649,341
"342","tennessee",42,2016,62.5550660792952,10.1321585903084,0.506607929515419,23,227,142,0.05,1.15,7,265.136560343218,1.2987012987013,342
"343","texas",43,2016,50.2049180327869,17.6229508196721,1.69180327868852,86,488,245,0.096,8.256,7,434.562188976439,10.3896103896104,343
"344","utah",44,2016,34.0425531914894,23.4042553191489,3.00054555373704,55,235,80,0.128205128205128,7.05128205128205,7,178.085758110175,20.7792207792208,344
"345","virginia",45,2016,57.6419213973799,9.60698689956332,0.784243828535781,22,229,132,0.0816326530612245,1.79591836734694,7,219.503616708864,6.49350649350649,345
"346","vermont",46,2016,82.6086956521739,6.52173913043478,2.17391304347826,3,46,38,0.333333333333333,1,7,126.554113089903,73.3766233766234,346
"347","washington",47,2016,46.9626168224299,11.4485981308411,1.32737369632941,49,428,201,0.115942028985507,5.68115942028986,7,253.011475736975,68.8311688311688,347
"348","wisconsin",48,2016,50.7142857142857,13.5714285714286,0.64625850340136,38,280,142,0.0476190476190476,1.80952380952381,7,279.440474091006,27.9220779220779,348
"349","west virginia",49,2016,64.1509433962264,19.811320754717,0,21,106,68,0,0,7,89.9604061799414,11.6883116883117,349
"350","wyoming",50,2016,79.3103448275862,12.0689655172414,0.709939148073022,7,58,46,0.0588235294117647,0.411764705882353,7,101.824072801912,6.49350649350649,350
"351","alaska",1,2017,73.0337078651685,10.1123595505618,0,9,89,65,0,0,8,177.594315685689,17.0731707317073,351
"352","alabama",2,2017,61.2403100775194,17.8294573643411,0.685748360166965,23,129,79,0.0384615384615385,0.884615384615385,8,160.266931055457,0,352
"353","arkansas",3,2017,60.1694915254237,10.1694915254237,0.299102691924227,12,118,71,0.0294117647058824,0.352941176470588,8,204.349920329619,7.31707317073171,353
"354","arizona",4,2017,41.3489736070381,21.1143695014663,3.15884268132173,72,341,141,0.149606299212598,10.7716535433071,8,337.947449686541,13.4146341463415,354
"355","california",5,2017,52.0976353928299,27.0785659801678,4.09435361899444,355,1311,683,0.151202749140893,53.6769759450172,8,1546.21567411973,84.1463414634146,355
"356","colorado",6,2017,50.6561679790026,21.5223097112861,3.40947480574829,82,381,193,0.158415841584158,12.990099009901,8,347.41807820386,62.1951219512195,356
"357","connecticut",7,2017,72.3809523809524,21.9047619047619,1.48506860371267,46,210,152,0.0677966101694915,3.11864406779661,8,217.961440789199,73.1707317073171,357
"358","delaware",8,2017,47.0588235294118,14.7058823529412,1.22549019607843,5,34,16,0.0833333333333333,0.416666666666667,8,73.6830260800151,50,358
"359","florida",9,2017,41.6167664670659,22.4550898203593,2.74099687948048,150,668,278,0.122065727699531,18.3098591549296,8,616.016558321897,18.2926829268293,359
"360","georgia",10,2017,34.9315068493151,21.9178082191781,2.21640757272587,64,292,102,0.101123595505618,6.47191011235955,8,258.933310971912,2.4390243902439,360
"361","hawaii",11,2017,87.5,11.3095238095238,0,19,168,147,0,0,8,241.677957605858,53.6585365853659,361
"362","iowa",12,2017,65.6441717791411,8.58895705521472,1.07361963190184,14,163,107,0.125,1.75,8,196.297980592216,37.8048780487805,362
"363","idaho",13,2017,46.7741935483871,21.7741935483871,1.74193548387097,27,124,58,0.08,2.16,8,68.2854865298631,9.75609756097561,363
"364","illinois",14,2017,49.4470774091627,15.4818325434439,1.75680369287307,98,633,313,0.113475177304965,11.1205673758865,8,560.781274535212,68.2926829268293,364
"365","indiana",15,2017,61.3114754098361,11.1475409836066,0.548239720505241,34,305,187,0.0491803278688525,1.67213114754098,8,205.61175574722,20.7317073170732,365
"366","kansas",16,2017,57.1428571428571,16.4835164835165,2.35478806907378,30,182,104,0.142857142857143,4.28571428571429,8,189.563651648283,15.2439024390244,366
"367","kentucky",17,2017,42.3398328690808,14.7632311977716,1.13563316905935,53,359,152,0.0769230769230769,4.07692307692308,8,299.157737057933,20.7317073170732,367
"368","louisiana",18,2017,55.1470588235294,13.9705882352941,0,19,136,75,0,0,8,248.579712044793,7.31707317073171,368
"369","massachusetts",19,2017,65.8119658119658,25.9259259259259,3.45679012345679,91,351,231,0.133333333333333,12.1333333333333,8,332.325027639462,70.7317073170732,369
"370","maryland",20,2017,36.6925064599483,22.4806201550388,2.45881782945736,87,387,142,0.109375,9.515625,8,438.429536708324,62.1951219512195,370
